match_id,inning,batting_team,team_final_score,wickets_lost,anchor_balls_faced,non_anchor_strike_rate,anchor_present,winner,match_won
980947,1,Kolkata Knight Riders,174,5,0.0,144.16666666666666,0,Mumbai Indians,0
980947,2,Mumbai Indians,178,4,0.0,153.09734513274336,0,Mumbai Indians,1
980949,1,Rising Pune Supergiants,195,3,47.0,173.0769230769231,1,Gujarat Lions,0
980949,2,Gujarat Lions,196,7,0.0,148.8188976377953,0,Gujarat Lions,1
980951,1,Delhi Daredevils,186,8,0.0,143.08943089430895,0,Delhi Daredevils,1
980951,2,Kolkata Knight Riders,159,10,0.0,124.78632478632478,0,Delhi Daredevils,0
980953,1,Sunrisers Hyderabad,194,5,0.0,152.41935483870967,0,Sunrisers Hyderabad,1
980953,2,Royal Challengers Bangalore,179,6,0.0,144.2622950819672,0,Sunrisers Hyderabad,0
980955,1,Kings XI Punjab,154,10,0.0,122.95081967213115,0,Kings XI Punjab,1
980955,2,Gujarat Lions,131,9,0.0,103.2520325203252,0,Kings XI Punjab,0
980957,1,Rising Pune Supergiants,159,5,48.0,118.9873417721519,1,Mumbai Indians,0
980957,2,Mumbai Indians,161,2,0.0,137.16814159292034,0,Mumbai Indians,1
980959,1,Royal Challengers Bangalore,185,7,44.0,161.25,1,Kolkata Knight Riders,0
980959,2,Kolkata Knight Riders,189,5,33.0,146.15384615384613,1,Kolkata Knight Riders,1
980961,1,Gujarat Lions,149,7,43.0,112.5,1,Delhi Daredevils,0
980961,2,Delhi Daredevils,150,2,46.0,168.33333333333334,1,Delhi Daredevils,1
980963,1,Kolkata Knight Riders,164,3,45.0,134.6153846153846,1,Kolkata Knight Riders,1
980963,2,Kings XI Punjab,157,9,0.0,116.93548387096774,0,Kolkata Knight Riders,0
980965,1,Delhi Daredevils,162,7,33.0,127.65957446808511,1,Rising Pune Supergiants,0
980965,2,Rising Pune Supergiants,166,3,51.0,131.42857142857142,1,Rising Pune Supergiants,1
980967,1,Gujarat Lions,126,6,43.0,85.36585365853658,1,Sunrisers Hyderabad,0
980967,2,Sunrisers Hyderabad,129,5,40.0,98.7012987012987,1,Sunrisers Hyderabad,1
980969,1,Rising Pune Supergiants,191,6,43.0,159.03614457831324,1,Royal Challengers Bangalore,0
980969,2,Royal Challengers Bangalore,195,3,35.0,181.9277108433735,1,Royal Challengers Bangalore,1
980971,1,Kings XI Punjab,181,5,44.0,153.1645569620253,1,Kings XI Punjab,1
980971,2,Delhi Daredevils,172,5,0.0,133.60655737704917,0,Kings XI Punjab,0
980973,1,Sunrisers Hyderabad,177,3,0.0,139.83739837398375,0,Sunrisers Hyderabad,1
980973,2,Mumbai Indians,92,10,0.0,83.49514563106796,0,Sunrisers Hyderabad,0
980975,1,Kolkata Knight Riders,158,4,0.0,123.57723577235772,0,Gujarat Lions,0
980975,2,Gujarat Lions,164,5,0.0,145.87155963302752,0,Gujarat Lions,1
980977,1,Royal Challengers Bangalore,175,6,31.0,148.38709677419354,1,Royal Challengers Bangalore,1
980977,2,Kings XI Punjab,174,4,0.0,138.52459016393445,0,Royal Challengers Bangalore,0
980979,1,Sunrisers Hyderabad,137,8,39.0,119.04761904761905,1,Sunrisers Hyderabad,1
980979,2,Rising Pune Supergiants,133,8,40.0,118.5185185185185,1,Sunrisers Hyderabad,0
980981,1,Royal Challengers Bangalore,151,4,0.0,118.0327868852459,0,Mumbai Indians,0
980981,2,Mumbai Indians,153,4,48.0,133.7837837837838,1,Mumbai Indians,1
980983,1,Sunrisers Hyderabad,146,8,37.0,114.77272727272727,1,Delhi Daredevils,0
980983,2,Delhi Daredevils,150,3,0.0,131.25,0,Delhi Daredevils,1
980985,1,Mumbai Indians,124,9,0.0,95.08196721311475,0,Kings XI Punjab,0
980985,2,Kings XI Punjab,127,3,55.0,121.56862745098039,1,Kings XI Punjab,1
980987,1,Royal Challengers Bangalore,248,3,0.0,200.0,0,Royal Challengers Bangalore,1
980987,2,Gujarat Lions,104,10,42.0,70.51282051282051,1,Royal Challengers Bangalore,0
980991,1,Kings XI Punjab,179,4,0.0,146.66666666666666,0,Sunrisers Hyderabad,0
980991,2,Sunrisers Hyderabad,180,3,42.0,146.9135802469136,1,Sunrisers Hyderabad,1
980993,1,Mumbai Indians,206,4,42.0,191.13924050632912,1,Mumbai Indians,1
980993,2,Delhi Daredevils,126,10,0.0,106.03448275862068,0,Mumbai Indians,0
980995,1,Kolkata Knight Riders,183,5,0.0,136.8,0,Royal Challengers Bangalore,0
980995,2,Royal Challengers Bangalore,186,1,0.0,160.5263157894737,0,Royal Challengers Bangalore,1
980997,1,Delhi Daredevils,121,6,43.0,98.73417721518987,1,Rising Pune Supergiants,0
980997,2,Rising Pune Supergiants,76,1,36.0,77.14285714285715,1,Rising Pune Supergiants,1
981001,1,Kolkata Knight Riders,124,8,37.0,92.04545454545455,1,Gujarat Lions,0
981001,2,Gujarat Lions,125,4,0.0,121.34831460674158,0,Gujarat Lions,1
981003,1,Sunrisers Hyderabad,158,7,0.0,128.099173553719,0,Delhi Daredevils,0
981003,2,Delhi Daredevils,161,4,0.0,116.66666666666667,0,Delhi Daredevils,1
981005,1,Kings XI Punjab,172,7,0.0,136.58536585365854,0,Rising Pune Supergiants,0
981005,2,Rising Pune Supergiants,173,6,31.0,140.625,1,Rising Pune Supergiants,1
981007,1,Mumbai Indians,172,8,32.0,140.86021505376345,1,Gujarat Lions,0
981007,2,Gujarat Lions,173,4,0.0,150.45045045045043,0,Gujarat Lions,1
981009,1,Kolkata Knight Riders,171,6,0.0,135.77235772357724,0,Kolkata Knight Riders,1
981009,2,Sunrisers Hyderabad,149,8,0.0,111.29032258064515,0,Kolkata Knight Riders,0
981011,1,Delhi Daredevils,138,8,54.0,101.40845070422534,1,Royal Challengers Bangalore,0
981011,2,Royal Challengers Bangalore,139,4,45.0,113.63636363636364,1,Royal Challengers Bangalore,1
981013,1,Gujarat Lions,158,10,32.0,130.10752688172042,1,Royal Challengers Bangalore,0
981013,2,Royal Challengers Bangalore,159,6,0.0,124.34782608695652,0,Royal Challengers Bangalore,1
981015,1,Sunrisers Hyderabad,162,8,0.0,125.80645161290323,0,Sunrisers Hyderabad,1
981015,2,Kolkata Knight Riders,140,8,0.0,109.16666666666666,0,Sunrisers Hyderabad,0
981017,1,Gujarat Lions,162,7,31.0,132.9787234042553,1,Sunrisers Hyderabad,0
981017,2,Sunrisers Hyderabad,163,6,0.0,137.60683760683762,0,Sunrisers Hyderabad,1
981019,1,Sunrisers Hyderabad,208,7,0.0,153.96825396825398,0,Sunrisers Hyderabad,1
981019,2,Royal Challengers Bangalore,200,7,0.0,154.03225806451613,0,Sunrisers Hyderabad,0
1082591,1,Sunrisers Hyderabad,207,4,0.0,160.0,0,Sunrisers Hyderabad,1
1082591,2,Royal Challengers Bangalore,172,10,0.0,134.95934959349594,0,Sunrisers Hyderabad,0
1082592,1,Mumbai Indians,184,8,0.0,140.79999999999998,0,Rising Pune Supergiant,0
1082592,2,Rising Pune Supergiant,187,3,0.0,150.0,0,Rising Pune Supergiant,1
1082593,1,Gujarat Lions,183,4,0.0,146.72131147540983,0,Kolkata Knight Riders,0
1082593,2,Kolkata Knight Riders,184,0,0.0,176.04166666666669,0,Kolkata Knight Riders,1
1082594,1,Rising Pune Supergiant,163,6,0.0,125.6,0,Kings XI Punjab,0
1082594,2,Kings XI Punjab,164,4,0.0,126.22950819672131,0,Kings XI Punjab,1
1082595,1,Royal Challengers Bangalore,157,8,0.0,121.7741935483871,0,Royal Challengers Bangalore,1
1082595,2,Delhi Daredevils,142,9,0.0,110.48387096774192,0,Royal Challengers Bangalore,0
1082596,1,Gujarat Lions,135,7,32.0,115.90909090909092,1,Sunrisers Hyderabad,0
1082596,2,Sunrisers Hyderabad,140,1,0.0,142.70833333333331,0,Sunrisers Hyderabad,1
1082597,1,Kolkata Knight Riders,178,7,0.0,132.03125,0,Mumbai Indians,0
1082597,2,Mumbai Indians,180,6,0.0,133.33333333333331,0,Mumbai Indians,1
1082598,1,Royal Challengers Bangalore,148,4,34.0,130.3370786516854,1,Kings XI Punjab,0
1082598,2,Kings XI Punjab,150,2,0.0,161.79775280898875,0,Kings XI Punjab,1
1082599,1,Delhi Daredevils,205,4,0.0,157.6,0,Delhi Daredevils,1
1082599,2,Rising Pune Supergiant,108,10,0.0,101.98019801980197,0,Delhi Daredevils,0
1082600,1,Sunrisers Hyderabad,158,8,44.0,120.73170731707317,1,Mumbai Indians,0
1082600,2,Mumbai Indians,159,6,37.0,144.73684210526315,1,Mumbai Indians,1
1082601,1,Kings XI Punjab,170,9,0.0,118.46153846153847,0,Kolkata Knight Riders,0
1082601,2,Kolkata Knight Riders,171,2,0.0,153.84615384615387,0,Kolkata Knight Riders,1
1082602,1,Royal Challengers Bangalore,142,5,0.0,105.64516129032258,0,Mumbai Indians,0
1082602,2,Mumbai Indians,145,6,32.0,109.19540229885058,1,Mumbai Indians,1
1082603,1,Rising Pune Supergiant,171,8,0.0,133.8709677419355,0,Gujarat Lions,0
1082603,2,Gujarat Lions,172,3,0.0,149.10714285714286,0,Gujarat Lions,1
1082604,1,Kolkata Knight Riders,172,6,0.0,127.77777777777777,0,Kolkata Knight Riders,1
1082604,2,Sunrisers Hyderabad,155,6,31.0,131.18279569892474,1,Kolkata Knight Riders,0
1082605,1,Delhi Daredevils,188,6,0.0,140.15748031496062,0,Delhi Daredevils,1
1082605,2,Kings XI Punjab,137,9,0.0,111.5702479338843,0,Delhi Daredevils,0
1082606,1,Gujarat Lions,176,4,0.0,130.95238095238096,0,Mumbai Indians,0
1082606,2,Mumbai Indians,177,4,0.0,131.20000000000002,0,Mumbai Indians,1
1082607,1,Rising Pune Supergiant,161,8,0.0,117.46031746031747,0,Rising Pune Supergiant,1
1082607,2,Royal Challengers Bangalore,134,9,32.0,105.43478260869566,1,Rising Pune Supergiant,0
1082608,1,Delhi Daredevils,168,7,0.0,135.24590163934425,0,Kolkata Knight Riders,0
1082608,2,Kolkata Knight Riders,169,6,0.0,128.45528455284554,0,Kolkata Knight Riders,1
1082609,1,Sunrisers Hyderabad,159,6,57.0,114.70588235294117,1,Sunrisers Hyderabad,1
1082609,2,Kings XI Punjab,154,10,0.0,116.12903225806453,0,Sunrisers Hyderabad,0
1082610,1,Royal Challengers Bangalore,213,2,0.0,169.9186991869919,0,Royal Challengers Bangalore,1
1082610,2,Gujarat Lions,192,7,0.0,146.03174603174602,0,Royal Challengers Bangalore,0
1082611,1,Sunrisers Hyderabad,191,4,0.0,152.03252032520325,0,Sunrisers Hyderabad,1
1082611,2,Delhi Daredevils,176,5,0.0,138.52459016393445,0,Sunrisers Hyderabad,0
1082612,1,Kings XI Punjab,198,4,0.0,146.45669291338584,0,Mumbai Indians,0
1082612,2,Mumbai Indians,199,2,0.0,194.89795918367346,0,Mumbai Indians,1
1082613,1,Kolkata Knight Riders,187,5,0.0,152.06611570247935,0,Gujarat Lions,0
1082613,2,Gujarat Lions,188,6,0.0,164.86486486486487,0,Gujarat Lions,1
1082614,1,Mumbai Indians,142,8,31.0,104.16666666666667,1,Mumbai Indians,1
1082614,2,Delhi Daredevils,128,7,84.0,58.536585365853654,1,Mumbai Indians,0
1082615,1,Sunrisers Hyderabad,176,3,42.0,152.4390243902439,1,Rising Pune Supergiant,0
1082615,2,Rising Pune Supergiant,179,4,0.0,145.45454545454547,0,Rising Pune Supergiant,1
1082616,1,Kings XI Punjab,188,7,0.0,151.2396694214876,0,Kings XI Punjab,1
1082616,2,Gujarat Lions,162,7,0.0,125.0,0,Kings XI Punjab,0
1082617,1,Kolkata Knight Riders,131,10,0.0,101.65289256198346,0,Kolkata Knight Riders,1
1082617,2,Royal Challengers Bangalore,49,10,0.0,67.74193548387096,0,Kolkata Knight Riders,0
1082618,1,Rising Pune Supergiant,160,6,33.0,132.58426966292134,1,Rising Pune Supergiant,1
1082618,2,Mumbai Indians,157,8,0.0,122.76422764227641,0,Rising Pune Supergiant,0
1082620,1,Rising Pune Supergiant,182,5,42.0,155.42168674698794,1,Kolkata Knight Riders,0
1082620,2,Kolkata Knight Riders,184,3,0.0,150.0,0,Kolkata Knight Riders,1
1082621,1,Royal Challengers Bangalore,134,10,0.0,99.1869918699187,0,Gujarat Lions,0
1082621,2,Gujarat Lions,135,3,31.0,160.3448275862069,1,Gujarat Lions,1
1082622,1,Delhi Daredevils,160,6,0.0,125.40983606557377,0,Kolkata Knight Riders,0
1082622,2,Kolkata Knight Riders,161,3,0.0,152.52525252525254,0,Kolkata Knight Riders,1
1082623,1,Sunrisers Hyderabad,207,3,0.0,167.21311475409837,0,Sunrisers Hyderabad,1
1082623,2,Kings XI Punjab,181,9,0.0,145.45454545454547,0,Sunrisers Hyderabad,0
1082624,1,Rising Pune Supergiant,157,3,37.0,126.74418604651163,1,Rising Pune Supergiant,1
1082624,2,Royal Challengers Bangalore,96,9,48.0,50.0,1,Rising Pune Supergiant,0
1082625,1,Gujarat Lions,153,9,0.0,110.07751937984496,0,Mumbai Indians,0
1082625,2,Mumbai Indians,153,10,0.0,125.6198347107438,0,Mumbai Indians,1
1082625,3,Mumbai Indians,11,2,0.0,220.00000000000003,0,Mumbai Indians,1
1082625,4,Gujarat Lions,6,0,0.0,25.0,0,Mumbai Indians,0
1082627,1,Sunrisers Hyderabad,209,3,33.0,186.95652173913044,1,Sunrisers Hyderabad,1
1082627,2,Kolkata Knight Riders,161,7,0.0,127.86885245901641,0,Sunrisers Hyderabad,0
1082628,1,Royal Challengers Bangalore,162,8,0.0,129.5081967213115,0,Mumbai Indians,0
1082628,2,Mumbai Indians,165,6,0.0,128.45528455284554,0,Mumbai Indians,1
1082629,1,Gujarat Lions,161,10,0.0,127.27272727272727,0,Rising Pune Supergiant,0
1082629,2,Rising Pune Supergiant,167,5,35.0,152.27272727272728,1,Rising Pune Supergiant,1
1082630,1,Sunrisers Hyderabad,185,3,0.0,143.90243902439025,0,Delhi Daredevils,0
1082630,2,Delhi Daredevils,189,4,0.0,158.97435897435898,0,Delhi Daredevils,1
1082631,1,Kolkata Knight Riders,155,8,32.0,128.4090909090909,1,Rising Pune Supergiant,0
1082631,2,Rising Pune Supergiant,158,6,0.0,127.11864406779661,0,Rising Pune Supergiant,1
1082632,1,Gujarat Lions,208,7,0.0,163.70967741935485,0,Delhi Daredevils,0
1082632,2,Delhi Daredevils,214,3,0.0,183.63636363636365,0,Delhi Daredevils,1
1082633,1,Kings XI Punjab,138,7,0.0,102.4390243902439,0,Kings XI Punjab,1
1082633,2,Royal Challengers Bangalore,119,10,40.0,85.71428571428571,1,Kings XI Punjab,0
1082634,1,Rising Pune Supergiant,148,8,40.0,127.38095238095238,1,Rising Pune Supergiant,1
1082634,2,Sunrisers Hyderabad,136,9,78.0,106.81818181818181,1,Rising Pune Supergiant,0
1082635,1,Mumbai Indians,212,3,0.0,150.78125,0,Mumbai Indians,1
1082635,2,Delhi Daredevils,66,10,0.0,75.90361445783132,0,Mumbai Indians,0
1082636,1,Royal Challengers Bangalore,158,6,44.0,132.05128205128204,1,Kolkata Knight Riders,0
1082636,2,Kolkata Knight Riders,159,4,0.0,162.7659574468085,0,Kolkata Knight Riders,1
1082637,1,Kings XI Punjab,189,3,0.0,151.21951219512195,0,Gujarat Lions,0
1082637,2,Gujarat Lions,192,4,0.0,153.71900826446281,0,Gujarat Lions,1
1082638,1,Mumbai Indians,138,7,0.0,101.58730158730158,0,Sunrisers Hyderabad,0
1082638,2,Sunrisers Hyderabad,140,3,0.0,121.42857142857142,0,Sunrisers Hyderabad,1
1082639,1,Kings XI Punjab,167,6,34.0,127.17391304347827,1,Kings XI Punjab,1
1082639,2,Kolkata Knight Riders,153,6,0.0,122.13114754098359,0,Kings XI Punjab,0
1082640,1,Gujarat Lions,195,5,0.0,148.38709677419354,0,Delhi Daredevils,0
1082640,2,Delhi Daredevils,197,8,0.0,163.0252100840336,0,Delhi Daredevils,1
1082641,1,Kings XI Punjab,230,3,0.0,170.54263565891472,0,Kings XI Punjab,1
1082641,2,Mumbai Indians,223,6,0.0,170.63492063492063,0,Kings XI Punjab,0
1082642,1,Delhi Daredevils,168,8,0.0,129.83870967741936,0,Delhi Daredevils,1
1082642,2,Rising Pune Supergiant,161,7,35.0,125.55555555555556,1,Delhi Daredevils,0
1082643,1,Gujarat Lions,154,10,0.0,125.42372881355932,0,Sunrisers Hyderabad,0
1082643,2,Sunrisers Hyderabad,158,2,0.0,140.0,0,Sunrisers Hyderabad,1
1082644,1,Mumbai Indians,173,5,46.0,131.64556962025316,1,Mumbai Indians,1
1082644,2,Kolkata Knight Riders,164,8,33.0,133.69565217391303,1,Mumbai Indians,0
1082646,1,Royal Challengers Bangalore,161,6,39.0,118.18181818181819,1,Royal Challengers Bangalore,1
1082646,2,Delhi Daredevils,151,10,31.0,123.07692307692308,1,Royal Challengers Bangalore,0
1082647,1,Rising Pune Supergiant,162,4,48.0,125.97402597402598,1,Rising Pune Supergiant,1
1082647,2,Mumbai Indians,142,9,42.0,95.29411764705881,1,Rising Pune Supergiant,0
1082648,1,Sunrisers Hyderabad,128,7,35.0,96.55172413793103,1,Kolkata Knight Riders,0
1082648,2,Kolkata Knight Riders,48,3,0.0,125.71428571428571,0,Kolkata Knight Riders,1
1082650,1,Mumbai Indians,129,8,41.0,88.09523809523809,1,Mumbai Indians,1
1082650,2,Rising Pune Supergiant,128,6,91.0,75.0,1,Mumbai Indians,0
1136561,1,Mumbai Indians,165,4,0.0,131.9672131147541,0,Chennai Super Kings,0
1136561,2,Chennai Super Kings,169,9,0.0,130.64516129032256,0,Chennai Super Kings,1
1136562,1,Delhi Daredevils,166,7,0.0,129.03225806451613,0,Kings XI Punjab,0
1136562,2,Kings XI Punjab,167,4,0.0,145.61403508771932,0,Kings XI Punjab,1
1136563,1,Royal Challengers Bangalore,176,7,33.0,157.95454545454547,1,Kolkata Knight Riders,0
1136563,2,Kolkata Knight Riders,177,6,32.0,141.75824175824175,1,Kolkata Knight Riders,1
1136564,1,Rajasthan Royals,125,9,43.0,82.92682926829268,1,Sunrisers Hyderabad,0
1136564,2,Sunrisers Hyderabad,127,1,35.0,127.69230769230768,1,Sunrisers Hyderabad,1
1136565,1,Kolkata Knight Riders,202,6,0.0,160.16260162601625,0,Chennai Super Kings,0
1136565,2,Chennai Super Kings,205,5,0.0,160.97560975609758,0,Chennai Super Kings,1
1136567,1,Mumbai Indians,147,8,31.0,119.35483870967742,1,Sunrisers Hyderabad,0
1136567,2,Sunrisers Hyderabad,151,9,0.0,121.48760330578511,0,Sunrisers Hyderabad,1
1136568,1,Kings XI Punjab,155,10,0.0,125.21008403361344,0,Royal Challengers Bangalore,0
1136568,2,Royal Challengers Bangalore,159,6,0.0,131.35593220338984,0,Royal Challengers Bangalore,1
1136569,1,Mumbai Indians,194,7,0.0,147.2,0,Delhi Daredevils,0
1136569,2,Delhi Daredevils,195,3,0.0,159.50413223140495,0,Delhi Daredevils,1
1136570,1,Kolkata Knight Riders,138,8,0.0,106.5040650406504,0,Sunrisers Hyderabad,0
1136570,2,Sunrisers Hyderabad,139,5,44.0,112.00000000000001,1,Sunrisers Hyderabad,1
1136571,1,Rajasthan Royals,217,4,0.0,158.59375,0,Rajasthan Royals,1
1136571,2,Royal Challengers Bangalore,198,6,0.0,156.09756097560975,0,Rajasthan Royals,0
1136572,1,Kings XI Punjab,197,7,0.0,161.98347107438016,0,Kings XI Punjab,1
1136572,2,Chennai Super Kings,193,5,0.0,139.53488372093022,0,Kings XI Punjab,0
1136573,1,Kolkata Knight Riders,200,9,0.0,159.01639344262296,0,Kolkata Knight Riders,1
1136573,2,Delhi Daredevils,129,10,0.0,132.96703296703296,0,Kolkata Knight Riders,0
1136574,1,Mumbai Indians,213,6,0.0,154.3307086614173,0,Mumbai Indians,1
1136574,2,Royal Challengers Bangalore,167,8,0.0,129.03225806451613,0,Mumbai Indians,0
1136575,1,Rajasthan Royals,160,8,43.0,137.03703703703704,1,Kolkata Knight Riders,0
1136575,2,Kolkata Knight Riders,163,3,0.0,139.1304347826087,0,Kolkata Knight Riders,1
1136576,1,Kings XI Punjab,193,3,0.0,150.40650406504065,0,Kings XI Punjab,1
1136576,2,Sunrisers Hyderabad,178,5,47.0,130.12048192771084,1,Kings XI Punjab,0
1136577,1,Chennai Super Kings,204,5,0.0,157.14285714285714,0,Chennai Super Kings,1
1136577,2,Rajasthan Royals,140,10,38.0,107.40740740740742,1,Chennai Super Kings,0
1136578,1,Kolkata Knight Riders,191,7,0.0,142.1875,0,Kings XI Punjab,0
1136578,2,Kings XI Punjab,126,1,0.0,179.71014492753622,0,Kings XI Punjab,1
1136579,1,Delhi Daredevils,174,5,0.0,131.70731707317074,0,Royal Challengers Bangalore,0
1136579,2,Royal Challengers Bangalore,176,4,0.0,154.95495495495496,0,Royal Challengers Bangalore,1
1136580,1,Chennai Super Kings,182,3,44.0,155.0,1,Chennai Super Kings,1
1136580,2,Sunrisers Hyderabad,178,6,0.0,144.2622950819672,0,Chennai Super Kings,0
1136581,1,Mumbai Indians,167,7,0.0,130.64516129032256,0,Rajasthan Royals,0
1136581,2,Rajasthan Royals,168,7,0.0,130.64516129032256,0,Rajasthan Royals,1
1136582,1,Kings XI Punjab,143,8,33.0,104.39560439560441,1,Kings XI Punjab,1
1136582,2,Delhi Daredevils,139,8,46.0,90.12345679012346,1,Kings XI Punjab,0
1136584,1,Royal Challengers Bangalore,205,8,0.0,158.8709677419355,0,Chennai Super Kings,0
1136584,2,Chennai Super Kings,207,5,0.0,154.3307086614173,0,Chennai Super Kings,1
1136585,1,Sunrisers Hyderabad,132,6,52.0,98.59154929577466,1,Sunrisers Hyderabad,1
1136585,2,Kings XI Punjab,119,10,0.0,100.86206896551724,0,Sunrisers Hyderabad,0
1136586,1,Delhi Daredevils,219,4,0.0,174.7967479674797,0,Delhi Daredevils,1
1136586,2,Kolkata Knight Riders,164,9,0.0,130.0813008130081,0,Delhi Daredevils,0
1136587,1,Chennai Super Kings,169,5,0.0,130.64516129032256,0,Mumbai Indians,0
1136587,2,Mumbai Indians,170,2,45.0,144.87179487179486,1,Mumbai Indians,1
1136588,1,Sunrisers Hyderabad,151,7,39.0,129.62962962962962,1,Sunrisers Hyderabad,1
1136588,2,Rajasthan Royals,140,6,53.0,110.44776119402985,1,Sunrisers Hyderabad,0
1136589,1,Royal Challengers Bangalore,175,4,0.0,133.06451612903226,0,Kolkata Knight Riders,0
1136589,2,Kolkata Knight Riders,176,5,55.0,158.2089552238806,1,Kolkata Knight Riders,1
1136590,1,Chennai Super Kings,211,4,33.0,187.9120879120879,1,Chennai Super Kings,1
1136590,2,Delhi Daredevils,198,5,0.0,150.79365079365078,0,Chennai Super Kings,0
1136591,1,Royal Challengers Bangalore,167,7,0.0,130.8943089430894,0,Royal Challengers Bangalore,1
1136591,2,Mumbai Indians,153,7,79.0,111.76470588235294,1,Royal Challengers Bangalore,0
1136593,1,Chennai Super Kings,177,5,0.0,138.21138211382114,0,Kolkata Knight Riders,0
1136593,2,Kolkata Knight Riders,180,4,0.0,148.67256637168143,0,Kolkata Knight Riders,1
1136594,1,Kings XI Punjab,174,6,44.0,140.74074074074073,1,Mumbai Indians,0
1136594,2,Mumbai Indians,176,4,0.0,146.55172413793102,0,Mumbai Indians,1
1136595,1,Royal Challengers Bangalore,127,9,0.0,101.65289256198346,0,Chennai Super Kings,0
1136595,2,Chennai Super Kings,128,4,0.0,108.03571428571428,0,Chennai Super Kings,1
1136596,1,Delhi Daredevils,163,5,36.0,134.88372093023256,1,Sunrisers Hyderabad,0
1136596,2,Sunrisers Hyderabad,164,3,31.0,134.40860215053763,1,Sunrisers Hyderabad,1
1136597,1,Mumbai Indians,181,4,0.0,140.0,0,Mumbai Indians,1
1136597,2,Kolkata Knight Riders,168,6,0.0,131.40495867768595,0,Mumbai Indians,0
1136598,1,Rajasthan Royals,152,9,0.0,119.00826446280992,0,Kings XI Punjab,0
1136598,2,Kings XI Punjab,155,4,0.0,132.17391304347825,0,Kings XI Punjab,1
1136599,1,Sunrisers Hyderabad,146,10,34.0,110.86956521739131,1,Sunrisers Hyderabad,1
1136599,2,Royal Challengers Bangalore,141,6,0.0,110.56910569105692,0,Sunrisers Hyderabad,0
1136600,1,Rajasthan Royals,158,8,0.0,127.04918032786885,0,Rajasthan Royals,1
1136600,2,Kings XI Punjab,143,7,0.0,111.47540983606557,0,Rajasthan Royals,0
1136601,1,Mumbai Indians,210,6,64.0,214.75409836065575,1,Mumbai Indians,1
1136601,2,Kolkata Knight Riders,108,10,0.0,98.1651376146789,0,Mumbai Indians,0
1136602,1,Delhi Daredevils,187,5,0.0,152.06611570247935,0,Sunrisers Hyderabad,0
1136602,2,Sunrisers Hyderabad,191,1,0.0,165.78947368421052,0,Sunrisers Hyderabad,1
1136603,1,Chennai Super Kings,176,4,33.0,127.55102040816327,1,Rajasthan Royals,0
1136603,2,Rajasthan Royals,177,6,0.0,143.801652892562,0,Rajasthan Royals,1
1136604,1,Kolkata Knight Riders,245,6,0.0,192.0,0,Kolkata Knight Riders,1
1136604,2,Kings XI Punjab,214,8,0.0,164.28571428571428,0,Kolkata Knight Riders,0
1136605,1,Delhi Daredevils,181,4,37.0,159.5505617977528,1,Royal Challengers Bangalore,0
1136605,2,Royal Challengers Bangalore,187,5,0.0,147.89915966386556,0,Royal Challengers Bangalore,1
1136606,1,Sunrisers Hyderabad,179,4,0.0,127.69230769230768,0,Chennai Super Kings,0
1136606,2,Chennai Super Kings,180,2,0.0,155.65217391304347,0,Chennai Super Kings,1
1136607,1,Mumbai Indians,168,6,32.0,127.36842105263158,1,Rajasthan Royals,0
1136607,2,Rajasthan Royals,171,3,37.0,165.33333333333334,1,Rajasthan Royals,1
1136610,1,Mumbai Indians,186,8,0.0,138.88888888888889,0,Mumbai Indians,1
1136610,2,Kings XI Punjab,183,5,0.0,139.2,0,Mumbai Indians,0
1136611,1,Royal Challengers Bangalore,218,6,0.0,175.40983606557376,0,Royal Challengers Bangalore,1
1136611,2,Sunrisers Hyderabad,204,3,0.0,161.78861788617886,0,Royal Challengers Bangalore,0
1136612,1,Delhi Daredevils,162,5,0.0,121.42857142857142,0,Delhi Daredevils,1
1136612,2,Chennai Super Kings,128,6,0.0,105.0,0,Delhi Daredevils,0
1136613,1,Rajasthan Royals,164,5,32.0,136.95652173913044,1,Rajasthan Royals,1
1136613,2,Royal Challengers Bangalore,134,10,0.0,111.96581196581197,0,Rajasthan Royals,0
1136614,1,Sunrisers Hyderabad,172,9,0.0,127.77777777777777,0,Kolkata Knight Riders,0
1136614,2,Kolkata Knight Riders,173,5,0.0,134.95934959349594,0,Kolkata Knight Riders,1
1136615,1,Delhi Daredevils,174,4,0.0,129.6,0,Delhi Daredevils,1
1136615,2,Mumbai Indians,163,10,0.0,127.86885245901641,0,Delhi Daredevils,0
1136616,1,Kings XI Punjab,153,10,31.0,115.05376344086022,1,Chennai Super Kings,0
1136616,2,Chennai Super Kings,159,5,53.0,127.14285714285714,1,Chennai Super Kings,1
1136617,1,Sunrisers Hyderabad,139,7,32.0,109.27835051546391,1,Chennai Super Kings,0
1136617,2,Chennai Super Kings,140,8,0.0,114.40677966101696,0,Chennai Super Kings,1
1136618,1,Kolkata Knight Riders,169,7,0.0,126.19047619047619,0,Kolkata Knight Riders,1
1136618,2,Rajasthan Royals,144,4,42.0,122.78481012658229,1,Kolkata Knight Riders,0
1136619,1,Sunrisers Hyderabad,174,7,0.0,136.29032258064515,0,Sunrisers Hyderabad,1
1136619,2,Kolkata Knight Riders,160,9,0.0,129.75206611570246,0,Sunrisers Hyderabad,0
1136620,1,Sunrisers Hyderabad,178,6,38.0,138.20224719101125,1,Chennai Super Kings,0
